joint1,2,3,4,5,6,7,manip,x,y,z,force
0.304052,1.22644,2.32352,-1.57941,-1.11512,-0.876216,-0.689546,0.0820358,0.179626,0.361712,0.972257,0.234,
0.305119,1.2257,2.32342,-1.58074,-1.11325,-0.877106,-0.6927,0.0820136,0.178489,0.361692,0.972256,0.134,
0.306192,1.22495,2.32332,-1.58206,-1.11138,-0.878002,-0.695846,0.0819917,0.177352,0.361673,0.972256,0.034,
0.307706,1.22415,2.32283,-1.58268,-1.11013,-0.87896,-0.698424,0.0820026,0.176291,0.361921,0.972255,0.034,
0.309225,1.22336,2.32232,-1.58329,-1.10888,-0.87992,-0.700995,0.0820137,0.175231,0.362168,0.972255,0.234,
0.310749,1.22256,2.32182,-1.58389,-1.10764,-0.880883,-0.703558,0.0820251,0.17417,0.362416,0.972255,0.134,
0.312277,1.22175,2.32131,-1.58449,-1.1064,-0.881847,-0.706113,0.0820366,0.173109,0.362664,0.972254,0.234,
0.313809,1.22095,2.3208,-1.58508,-1.10518,-0.882814,-0.708662,0.0820484,0.172049,0.362912,0.972254,0.034,
0.31486,1.22042,2.32041,-1.58536,-1.10448,-0.883445,-0.710217,0.0820607,0.171377,0.36311,0.972254,0.034,
0.315913,1.21989,2.32002,-1.58563,-1.10378,-0.884077,-0.711768,0.0820731,0.170706,0.363308,0.972254,-0.066,
0.316968,1.21936,2.31963,-1.5859,-1.10309,-0.884709,-0.713317,0.0820856,0.170034,0.363506,0.972254,-0.266,
0.318025,1.21884,2.31923,-1.58616,-1.1024,-0.885342,-0.714862,0.0820982,0.169362,0.363704,0.972254,0.034,
0.319084,1.21831,2.31884,-1.58643,-1.10171,-0.885975,-0.716405,0.0821108,0.168691,0.363902,0.972253,-0.066,
0.320149,1.21777,2.31844,-1.58669,-1.10102,-0.886612,-0.717951,0.0821235,0.168016,0.364101,0.972253,-0.066,
0.321216,1.21724,2.31804,-1.58695,-1.10034,-0.887249,-0.719494,0.0821364,0.167342,0.3643,0.972253,-0.066,
0.322284,1.21671,2.31764,-1.5872,-1.09965,-0.887887,-0.721034,0.0821492,0.166668,0.364499,0.972253,0.034,
0.323355,1.21617,2.31723,-1.58745,-1.09897,-0.888525,-0.722571,0.0821622,0.165993,0.364697,0.972253,-0.066,
0.324428,1.21564,2.31683,-1.5877,-1.0983,-0.889164,-0.724105,0.0821752,0.165319,0.364896,0.972253,0.234,
0.326382,1.21474,2.31598,-1.58779,-1.09747,-0.890231,-0.726357,0.0822111,0.164249,0.365342,0.972253,-0.266,
0.328341,1.21385,2.31514,-1.58787,-1.09665,-0.891299,-0.728602,0.0822472,0.163178,0.365788,0.972252,-0.166,
0.330305,1.21295,2.31428,-1.58795,-1.09583,-0.892367,-0.730837,0.0822834,0.162108,0.366233,0.972252,0.134,
0.332275,1.21205,2.31343,-1.58801,-1.09502,-0.893434,-0.733065,0.0823197,0.161038,0.366679,0.972252,-0.066,
0.334249,1.21115,2.31257,-1.58807,-1.09422,-0.894502,-0.735285,0.0823562,0.159968,0.367125,0.972252,-0.066,
0.335506,1.21037,2.31229,-1.58901,-1.0927,-0.895427,-0.738052,0.0823481,0.158887,0.367186,0.972251,0.134,
0.336767,1.20958,2.31201,-1.58995,-1.09119,-0.896355,-0.740812,0.0823401,0.157807,0.367247,0.972251,0.234,
0.338032,1.20879,2.31172,-1.59088,-1.08968,-0.897287,-0.743566,0.0823324,0.156726,0.367308,0.97225,-0.066,
0.339303,1.20799,2.31143,-1.59181,-1.08818,-0.898222,-0.746313,0.082325,0.155646,0.367369,0.97225,0.034,
0.340577,1.2072,2.31114,-1.59272,-1.08669,-0.899161,-0.749053,0.0823177,0.154565,0.367431,0.972249,-0.066,
0.341598,1.20654,2.31092,-1.5935,-1.08544,-0.899929,-0.751319,0.0823101,0.153678,0.367466,0.972249,-0.166,
0.342622,1.20588,2.31069,-1.59428,-1.08419,-0.9007,-0.75358,0.0823027,0.152791,0.367501,0.972249,-0.366,
0.343649,1.20523,2.31047,-1.59505,-1.08294,-0.901473,-0.755836,0.0822955,0.151904,0.367536,0.972248,0.034,
0.34468,1.20456,2.31024,-1.59582,-1.0817,-0.902248,-0.758088,0.0822883,0.151016,0.367571,0.972248,-0.066,
0.345713,1.2039,2.31001,-1.59658,-1.08046,-0.903026,-0.760336,0.0822814,0.150129,0.367606,0.972248,-0.266,
0.347121,1.20317,2.30947,-1.59689,-1.07959,-0.903879,-0.762308,0.0822971,0.149241,0.367836,0.972248,-0.066,
