joint1,2,3,4,5,6,7,manip,x,y,z,force
0.241007,1.25974,2.411,-1.67468,-1.04207,-0.830034,-0.765363,0.0757645,0.178643,0.317073,0.972811,-3.047,
0.241699,1.26,2.41022,-1.67295,-1.0442,-0.829708,-0.763289,0.0758242,0.179138,0.31766,0.97281,-4.947,
0.242307,1.26035,2.40946,-1.67144,-1.04624,-0.829444,-0.761321,0.0758819,0.179617,0.31821,0.972757,-1.847,
0.242895,1.26055,2.40882,-1.6699,-1.04805,-0.829142,-0.759516,0.0759324,0.180048,0.318708,0.972776,-1.547,
0.243419,1.26065,2.40829,-1.6685,-1.04959,-0.82885,-0.757939,0.0759752,0.180422,0.319139,0.972823,-2.847,
0.244288,1.26076,2.40744,-1.66683,-1.05151,-0.828697,-0.756193,0.0760391,0.180779,0.319757,0.972831,-4.947,
0.245146,1.26095,2.40655,-1.66532,-1.05344,-0.828631,-0.754511,0.0761056,0.181119,0.320379,0.972779,-1.447,
0.245905,1.26099,2.40585,-1.66386,-1.05503,-0.828497,-0.753052,0.0761595,0.181409,0.320903,0.972808,-1.847,
0.246553,1.26098,2.40527,-1.66259,-1.05636,-0.828373,-0.751815,0.0762046,0.181653,0.321346,0.972847,-2.447,
0.247587,1.26097,2.40434,-1.66089,-1.05819,-0.828335,-0.750239,0.076274,0.181922,0.322011,0.972865,-6.747,
0.248529,1.26115,2.40338,-1.65955,-1.06,-0.828437,-0.748812,0.076345,0.182166,0.32265,0.972768,-3.547,
0.249353,1.26123,2.40259,-1.65829,-1.06152,-0.828475,-0.747567,0.0764041,0.182377,0.323194,0.97273,-2.047,
0.250211,1.26126,2.40178,-1.65665,-1.06331,-0.828349,-0.745916,0.0764665,0.182701,0.323789,0.972757,-3.247,
0.251016,1.26135,2.40099,-1.6551,-1.06509,-0.828243,-0.744283,0.0765283,0.18303,0.324367,0.972755,-2.947,
0.251675,1.26142,2.40034,-1.65383,-1.06653,-0.828161,-0.742956,0.0765789,0.183296,0.324838,0.972754,-3.347,
0.252661,1.26157,2.39935,-1.65186,-1.06881,-0.828016,-0.740835,0.0766575,0.183732,0.325564,0.972744,-6.047,
0.253564,1.26184,2.39834,-1.65015,-1.07105,-0.827955,-0.738812,0.0767362,0.184156,0.326262,0.972661,-1.147,
0.254359,1.26187,2.39759,-1.64849,-1.07282,-0.827802,-0.737116,0.0767969,0.184502,0.326832,0.972696,-1.347,
0.255112,1.26186,2.3969,-1.64688,-1.07445,-0.827637,-0.735524,0.0768526,0.184824,0.327364,0.972753,-3.447,
0.255728,1.26194,2.39627,-1.64563,-1.07588,-0.827555,-0.734175,0.0769028,0.185101,0.32782,0.972747,-4.947,
0.256218,1.2621,2.39571,-1.64471,-1.07712,-0.827539,-0.73306,0.0769473,0.185335,0.328204,0.972692,-4.347,
0.256674,1.26224,2.3952,-1.64383,-1.07826,-0.827521,-0.732025,0.0769884,0.185551,0.328559,0.972646,-2.947,
0.257406,1.26234,2.39445,-1.64233,-1.07997,-0.827423,-0.730403,0.0770488,0.185884,0.329103,0.972642,-1.947,
0.258659,1.26222,2.39338,-1.64037,-1.08196,-0.827477,-0.728711,0.0771328,0.186135,0.329878,0.97267,-1.947,
0.259915,1.26208,2.39232,-1.63846,-1.08385,-0.827559,-0.727137,0.0772151,0.186348,0.330637,0.972703,-3.647,
0.260951,1.26204,2.3914,-1.63693,-1.08549,-0.827667,-0.725796,0.077287,0.186537,0.331281,0.97269,-3.547,
0.26186,1.26201,2.39059,-1.63561,-1.08693,-0.827774,-0.724622,0.0773508,0.186701,0.331848,0.97267,-2.847,
0.262628,1.26195,2.38992,-1.63446,-1.08813,-0.827845,-0.723632,0.0774034,0.186839,0.332321,0.972672,-2.447,
0.263348,1.26187,2.38931,-1.63335,-1.08923,-0.827897,-0.722706,0.0774517,0.186967,0.33276,0.972688,-3.347,
0.264271,1.26188,2.38845,-1.63178,-1.09092,-0.827925,-0.7212,0.0775211,0.187224,0.333374,0.972681,-4.247,
0.265098,1.26194,2.38763,-1.63039,-1.09253,-0.827973,-0.719786,0.0775869,0.187473,0.333942,0.972646,-1.747,
0.265884,1.26188,2.38693,-1.62898,-1.09395,-0.82796,-0.71848,0.0776441,0.187697,0.334458,0.972672,-3.347,
0.266549,1.26188,2.38631,-1.62781,-1.09519,-0.827973,-0.717358,0.0776949,0.187891,0.334905,0.972671,-2.647,
0.267111,1.26186,2.38579,-1.62682,-1.09623,-0.82798,-0.716414,0.0777372,0.188054,0.335279,0.972677,-2.447,
0.267638,1.26183,2.38532,-1.62586,-1.09718,-0.827974,-0.715533,0.077776,0.188206,0.335626,0.972694,-3.447,
0.268696,1.26175,2.38439,-1.62431,-1.09879,-0.828111,-0.714209,0.0778501,0.18838,0.336276,0.972685,-5.747,
0.269683,1.26179,2.38346,-1.623,-1.10035,-0.828324,-0.712996,0.0779245,0.188536,0.3369,0.972609,-1.847,
0.270619,1.26167,2.38267,-1.6216,-1.10171,-0.82843,-0.71186,0.0779879,0.188679,0.337462,0.972624,-2.147,
0.271797,1.26157,2.38162,-1.61953,-1.10376,-0.828455,-0.70998,0.0780744,0.188987,0.338228,0.972656,-4.347,
0.272829,1.26161,2.38062,-1.61777,-1.10572,-0.828534,-0.708229,0.0781576,0.189288,0.338932,0.972622,-3.347,
0.273777,1.26161,2.37972,-1.61612,-1.10748,-0.828597,-0.706635,0.078233,0.189558,0.339573,0.972603,-3.747,
0.274593,1.26162,2.37893,-1.61471,-1.109,-0.828658,-0.705256,0.0782985,0.189793,0.340127,0.972583,-2.847,
0.275287,1.2616,2.37829,-1.61349,-1.11027,-0.828693,-0.704091,0.0783528,0.18999,0.340591,0.972584,-2.947,
0.275931,1.26157,2.37769,-1.61234,-1.11145,-0.828725,-0.703008,0.0784031,0.190173,0.341021,0.972586,-3.747,
0.276472,1.26159,2.37716,-1.61141,-1.11247,-0.828776,-0.702086,0.0784477,0.19033,0.341392,0.972566,-2.647,
0.277245,1.26158,2.37642,-1.6099,-1.11403,-0.828775,-0.70058,0.0785118,0.190608,0.341936,0.972572,-4.647,
0.277992,1.26166,2.37563,-1.60848,-1.11564,-0.828819,-0.699066,0.0785792,0.190893,0.342484,0.972531,-2.847,
0.278639,1.26167,2.37499,-1.60722,-1.11698,-0.828831,-0.697779,0.0786346,0.191132,0.342946,0.972524,-2.247,
0.279647,1.26157,2.37409,-1.60545,-1.1187,-0.828891,-0.696189,0.0787107,0.191386,0.3436,0.972547,-3.447,
0.280611,1.26152,2.37321,-1.60384,-1.12035,-0.828994,-0.694706,0.0787857,0.191616,0.344229,0.972538,-1.647,
0.28142,1.26141,2.37251,-1.60242,-1.12168,-0.829036,-0.693468,0.078845,0.191808,0.344743,0.972571,-2.747,
0.282165,1.26133,2.37185,-1.60113,-1.12292,-0.829094,-0.692321,0.0789012,0.191986,0.345223,0.972586,-6.147,
0.282748,1.26144,2.37122,-1.60026,-1.12404,-0.829246,-0.691377,0.0789551,0.192139,0.345635,0.972502,-3.547,
0.283263,1.26145,2.37072,-1.59942,-1.12496,-0.82933,-0.690564,0.0789981,0.192268,0.345981,0.972474,-1.147,
0.28397,1.26129,2.37015,-1.59824,-1.12597,-0.829377,-0.68964,0.0790454,0.192389,0.346402,0.972523,-1.647,
0.28463,1.26113,2.36963,-1.59716,-1.12688,-0.829426,-0.688807,0.079089,0.192493,0.346791,0.972569,-3.847,
0.285745,1.26101,2.36868,-1.5956,-1.12841,-0.829653,-0.687561,0.0791687,0.192624,0.347457,0.97255,-5.147,
0.286868,1.26096,2.36766,-1.59411,-1.13,-0.829937,-0.686312,0.0792534,0.192754,0.348141,0.972487,-3.347,
0.287829,1.26086,2.36684,-1.59277,-1.13132,-0.830143,-0.685246,0.0793228,0.192864,0.348716,0.972466,-2.247,
